"page_id","page_name","page_type","jurisdiction","politics_type","gov_level","electorate","party","page_link"
"117034128319159",David Southwick MP,Politics,VIC,Candidate,State,Caulfield ,Liberal,https://www.facebook.com/117034128319159
"117372024582591",Katie Mullens - Liberal Candidate for Parramatta,Politics,NSW,Candidate,State,Parramatta,Liberal,https://www.facebook.com/117372024582591
"117378787941514",Leslie Tungatalum- CLP Candidate for Arafura,Politics,NT,Candidate,State,Arafura,CLP,https://www.facebook.com/117378787941514
"117559621620448",The Nationals for Regional Victoria,Politics,VIC,Party,State,"",Nationals,https://www.facebook.com/117559621620448
"1179245858924463",Larissa Penn - Independent Candidate for Willoughby,Politics,NSW,Candidate,State,Willoughby,Independent,https://www.facebook.com/1179245858924463
"118180467838401",Phil Bradley - Greens for Epping,Politics,NSW,Candidate,State,Epping,Green,https://www.facebook.com/118180467838401
"1182034018507664",Tim Quilty MLC - Liberal Democrats - Northern Victoria,Politics,VIC,Candidate,State,Northern Victoria,Liberal Democrats,https://www.facebook.com/1182034018507664
"118388888197666",Ed Husic MP,Politics,NSW,Candidate,Federal,Chifley,ALP,https://www.facebook.com/118388888197666
"119246428679",NSW Labor,Politics,NSW,Party,State,"",ALP,https://www.facebook.com/119246428679
"119570884780306",Katy Gallagher,Politics,ACT,Candidate,Federal,ACT,ALP,https://www.facebook.com/119570884780306
"119931654696956",Victorian Greens,Politics,VIC,Party,State,"",Green,https://www.facebook.com/119931654696956
"119932028156527",Meng Heang Tak MP,Politics,VIC,Candidate,State,Clarinda,ALP,https://www.facebook.com/119932028156527
"1201050293344495",Uni SC Greens,Politics,"",Misc,"","",Green,https://www.facebook.com/1201050293344495
"120354534734002","Matthew Kirwan, Greens Candidate for Dandenong",Politics,VIC,Candidate,State,Dandenong,Green,https://www.facebook.com/120354534734002
"120462224723459",NSW Nationals,Politics,NSW,Party,State,"",Nationals,https://www.facebook.com/120462224723459
"120955261294684",David Pocock,Politics,ACT,Candidate,Federal,ACT,Independent,https://www.facebook.com/120955261294684
"121201504755819",Animal Justice Party AJP Victoria,Politics,VIC,Party,State,"",Animal Justice,https://www.facebook.com/121201504755819
"121559765177981",Senator Slade Brockman,Politics,WA,Candidate,Federal,WA,Liberal,https://www.facebook.com/121559765177981
"12173141558",Amanda Rishworth MP,Politics,SA,Candidate,Federal,Kingston,ALP,https://www.facebook.com/12173141558
"122095051312967",Tim Read MP,Politics,VIC,Candidate,State,Brunswick,Green,https://www.facebook.com/122095051312967
"123434864414732",Rebecca White MP,Politics,TAS,Leader,State,"",ALP,https://www.facebook.com/123434864414732
"1239428076201110",Jordan Crugnale MP,Politics,VIC,Candidate,State,Bass,ALP,https://www.facebook.com/1239428076201110
"1241320295916967",Blair Boyer MP,Politics,SA,Candidate,State,Wright,ALP,https://www.facebook.com/1241320295916967
"125627804305487",Rick Wilson,Politics,WA,Candidate,Federal,O'Connor,Liberal,https://www.facebook.com/125627804305487
"1256779447739574",Corrine McMillan MP - State Member for Mansfield,Politics,QLD,Candidate,State,Mansfield,ALP,https://www.facebook.com/1256779447739574
"125981310754146",Cate Faehrmann,Politics,NSW,Candidate,State,Legislative Council,Green,https://www.facebook.com/125981310754146
"126027405986739",Keith Wolahan MP,Politics,VIC,Candidate,State,Menzies,Liberal,https://www.facebook.com/126027405986739
"127045912874975",Dr Michelle Ananda-Rajah MP,Politics,VIC,Candidate,Federal,Higgins,ALP,https://www.facebook.com/127045912874975
"1272936362743401",Rhiannon Pearce MP,Politics,SA,Candidate,State,King,ALP,https://www.facebook.com/1272936362743401
"1288890704497039",James Newbury MP,Politics,VIC,Candidate,State,Brighton,Liberal,https://www.facebook.com/1288890704497039
"129585471062160",Dale Harriman - Liberal for Morwell,Politics,VIC,Candidate,State,Morwell,Liberal,https://www.facebook.com/129585471062160
"129674383714825",Lily D'Ambrosio MP,Politics,VIC,Candidate,State,Mill Park,ALP,https://www.facebook.com/129674383714825
"129689933775517",Lee Odenwalder MP,Politics,SA,Candidate,State,"",ALP,https://www.facebook.com/129689933775517
"129819533748295",Andrew Leigh MP,Politics,ACT,Candidate,Federal,Fenner,ALP,https://www.facebook.com/129819533748295
"1300759363397798",Terry Young MP,Politics,QLD,Candidate,Federal,Longman,LNP,https://www.facebook.com/1300759363397798
"1305291892840235",Leon Bignell MP,Politics,SA,Candidate,State,Mawson,ALP,https://www.facebook.com/1305291892840235
"130624523767632",Julie Collins MP,Politics,VIC,Candidate,Federal,Franklin,ALP,https://www.facebook.com/130624523767632
"1308190605924784",Nick McBride - Member for MacKillop,Politics,SA,Candidate,State,MacKillop,Liberal,https://www.facebook.com/1308190605924784
"1310881435665242",Bridget Vallence MP,Politics,VIC,Candidate,State,Evelyn,Liberal,https://www.facebook.com/1310881435665242
"131283790924928",Stephanie Di Pasqua,Politics,NSW,Candidate,State,Drummoyne,Liberal,https://www.facebook.com/131283790924928
"131323986885201",Senator Helen Polley,Politics,TAS,Candidate,Federal,TAS,ALP,https://www.facebook.com/131323986885201
"131401820205010",Socialist Equality Party Australia,Politics,"",Party,"","",Socialist Equality Party,https://www.facebook.com/131401820205010
"131417747597",Young LNP,Politics,QLD,Party,State,QLD,LNP,https://www.facebook.com/131417747597
"1324582714254684",James Griffin MP,Politics,NSW,Candidate,State,Manly,Liberal,https://www.facebook.com/1324582714254684
"132728420203931",Kiama Greens,Politics,NSW,Party,State,Kiama,Green,https://www.facebook.com/132728420203931
"132773170104432",Lismore Greens,Politics,NSW,Party,State,Lismore,Green,https://www.facebook.com/132773170104432
"133006844233466",Nadia Clancy MP,Politics,SA,Candidate,State,Elder,ALP,https://www.facebook.com/133006844233466
"133570433378147",Roger Cook,Politics,WA,Candidate,State,"",ALP,https://www.facebook.com/133570433378147
"134050922671",Liberal Democrats,Politics,AU,Party,Federal,"",Liberal Democrats,https://www.facebook.com/134050922671
"134712696593275",Dan Andrews,Politics,VIC,Leader,State,"",ALP,https://www.facebook.com/134712696593275
"134850816662400",Rachael Jacobs - Greens for Grayndler,Politics,NSW,Candidate,Federal,Grayndler,Green,https://www.facebook.com/134850816662400
"13561467463",Liberal Party of Australia,Politics,AU,Party,"","",Liberal,https://www.facebook.com/13561467463
"136238709722696",Victorian Labor,Politics,VIC,Party,State,"",ALP,https://www.facebook.com/136238709722696
"137287069775238",Queensland Greens - Pine Rivers,Politics,QLD,Party,State,Pine Rivers,Green,https://www.facebook.com/137287069775238
"137619162220",Liberals WA,Politics,WA,Party,"","",Liberal,https://www.facebook.com/137619162220
"1379031065741194",Daniel Mulino,Politics,VIC,Candidate,Federal,Fraser,ALP,https://www.facebook.com/1379031065741194
"138663332952068",Tony Piccolo MP,Politics,SA,Candidate,State,Light,ALP,https://www.facebook.com/138663332952068
"1387291021493416",Ros Spence MP,Politics,VIC,Candidate,State,Kalkallo,ALP,https://www.facebook.com/1387291021493416
"1387626711450652",Chris Crewther - Liberal for Mornington,Politics,VIC,Candidate,State,Mornington,Liberal,https://www.facebook.com/1387626711450652
"1391345791086871",Jason Yat-sen Li MP,Politics,NSW,Candidate,State,Strathfield,ALP,https://www.facebook.com/1391345791086871
"1394613177447788",The Australian Natural Soap Company,Politics,"",Candidate,"","","",https://www.facebook.com/1394613177447788
"139734602739223",Michelle Rowland MP,Politics,NSW,Candidate,Federal,Greenway,ALP,https://www.facebook.com/139734602739223
"1397441627186065",Leslie Williams,Politics,NSW,Candidate,State,Port Macquarie,Liberal,https://www.facebook.com/1397441627186065
"140232139325903",David O'Byrne MP,Politics,TAS,Candidate,State,"",ALP,https://www.facebook.com/140232139325903
"1403651433185821",Ken O'Dowd MP,Politics,QLD,Candidate,Federal,Flynn,LNP,https://www.facebook.com/1403651433185821
"1408846879331573",Amber-Jade Sanderson,Politics,WA,Candidate,State,Morley,ALP,https://www.facebook.com/1408846879331573
"1408935539376139",Mark Bailey MP,Politics,QLD,Candidate,State,Miller,ALP,https://www.facebook.com/1408935539376139
"1410167955931527",Di Farmer MP,Politics,QLD,Candidate,State,Bulimba,ALP,https://www.facebook.com/1410167955931527
"1414406035466037",Jeremy Rockliff,Politics,TAS,Candidate,State,"",Liberal,https://www.facebook.com/1414406035466037
"1419245268206405",Rod Barton MP,Politics,VIC,Candidate,State,Eastern Metropolitan,Transport Matters,https://www.facebook.com/1419245268206405
"1421722488067369",David Mehan MP,Politics,NSW,Candidate,State,The Entrance,ALP,https://www.facebook.com/1421722488067369
"1423632797922020",John Kennedy MP,Politics,VIC,Candidate,State,Hawthorn,ALP,https://www.facebook.com/1423632797922020
"1423854791202924",Liberals for Yan Yean,Politics,VIC,Candidate,State,Yan Yean,Liberal,https://www.facebook.com/1423854791202924
"142516435762246",Andrew Wilkie MP - Independent Member for Clark,Politics,TAS,Candidate,Federal,Clark,Independent,https://www.facebook.com/142516435762246
"142560349088496",David Shoebridge,Politics,NSW,Candidate,Federal,NSW,Green,https://www.facebook.com/142560349088496
"1433317433436353",SA-BEST,Politics,SA,Party,"","",SA Best,https://www.facebook.com/1433317433436353
"143594097504464",Mandy Nolan - Greens for Richmond,Politics,NSW,Candidate,Federal,Richmond,Green,https://www.facebook.com/143594097504464
"143731229625033",Dr Kate Maxfield for Morwell Electorate,Politics,VIC,Candidate,State,Morwell,ALP,https://www.facebook.com/143731229625033
"1440988909453928",Terri Butler MP,Politics,QLD,Candidate,Federal,Griffith,ALP,https://www.facebook.com/1440988909453928
"144449965668596",Richard Marles MP,Politics,VIC,Candidate,Federal,Corio,ALP,https://www.facebook.com/144449965668596
"145069476172712",Louise Pfeiffer - Animal Justice Party Lead Candidate,Politics,"",Candidate,"","",AJP,https://www.facebook.com/145069476172712
"145262132264710",Angus Taylor MP,Politics,NSW,Candidate,Federal,Hume,Liberal,https://www.facebook.com/145262132264710
"1453997771525853",Impact Guru,Politics,"",Candidate,"","","",https://www.facebook.com/1453997771525853
"1456086371281698",Danny Pearson MP for Essendon,Politics,VIC,Candidate,State,Essendon,ALP,https://www.facebook.com/1456086371281698
"1458017667783520",Canada Bay Greens,Politics,NSW,Party,State,Drummoyne,Green,https://www.facebook.com/1458017667783520
"1458159167729014",Vicki Ward MP for Eltham,Politics,VIC,Candidate,State,Eltham,ALP,https://www.facebook.com/1458159167729014
"1460723714179630",Penny Wong - Senator for SA,Politics,SA,Candidate,Federal,SA,ALP,https://www.facebook.com/1460723714179630
"1461874807280361",Mark Buttigieg MLC,Politics,WA,Candidate,State,Legislative Council,ALP,https://www.facebook.com/1461874807280361
"146362928746869",NSW Young Greens,Politics,NSW,Party,State,"",Green,https://www.facebook.com/146362928746869
"146533948886081",Melissa Price MP,Politics,WA,Candidate,Federal,Durack,Liberal,https://www.facebook.com/146533948886081
"1466035070293582",Alex Hawke MP,Politics,NSW,Candidate,Federal,"",Liberal,https://www.facebook.com/1466035070293582
"146809615402166",Melbourne Labor,Politics,VIC,Party,Federal,Melbourne,ALP,https://www.facebook.com/146809615402166
"147373667055",Senator Nick McKim,Politics,TAS,Candidate,Federal,TAS,Green,https://www.facebook.com/147373667055
"1474545656154004",Geoff Provest MP,Politics,NSW,Candidate,State,Tweed,Nationals,https://www.facebook.com/1474545656154004
"1476193982599877",Russell Broadbent MP,Politics,VIC,Candidate,Federal,Monash,Liberal,https://www.facebook.com/1476193982599877
"1480991015350324",Felix Ellis MP,Politics,TAS,Candidate,State,Braddon,Liberal,https://www.facebook.com/1480991015350324
"148124972059932",Joanne Ryan MP,Politics,VIC,Candidate,Federal,Lalor,ALP,https://www.facebook.com/148124972059932
"148322645565800",Andrew Wallace - LNP Federal Member for Fisher,Politics,QLD,Candidate,Federal,Fisher,LNP,https://www.facebook.com/148322645565800
"1483602325289317",Robert Borsak,Politics,NSW,Candidate,State,Legislative Council,SFF,https://www.facebook.com/1483602325289317
"1489889157899497",Kate Washington MP,Politics,NSW,Candidate,State,Port Stephens,ALP,https://www.facebook.com/1489889157899497
"149005528479543",Mark Coure MP,Politics,NSW,Candidate,State,Oatley,Liberal,https://www.facebook.com/149005528479543
"1490457217880377",John Pesutto,Politics,VIC,Candidate,State,Hawthorn,Liberal,https://www.facebook.com/1490457217880377
"1491197811157804",Sam Duluk MP,Politics,SA,Candidate,State,Waite,Liberal,https://www.facebook.com/1491197811157804
"149182318486560",Carol Brown,Politics,TAS,Candidate,Federal,TAS,ALP,https://www.facebook.com/149182318486560
"1492121741050481",Michael Crandon MP,Politics,QLD,Candidate,State,Coomera,LNP,https://www.facebook.com/1492121741050481
"1492335371042066",Suzanna Sheed Independent MP for the District of Shepparton,Politics,VIC,Candidate,State,Shepparton,Independent,https://www.facebook.com/1492335371042066
"1493760354171395",Queensland Greens - Logan,Politics,QLD,Party,"","",Green,https://www.facebook.com/1493760354171395
"149442265077423",Queensland Greens,Politics,QLD,Party,"","",Green,https://www.facebook.com/149442265077423
"1498097880485549",Tara Cheyne MLA,Politics,ACT,Candidate,State,"",ALP,https://www.facebook.com/1498097880485549
"1499188653716508",Richard Riordan MP,Politics,VIC,Candidate,State,Polwarth,Liberal,https://www.facebook.com/1499188653716508
"1500654316666029",Stephen Patterson MP - Member for Morphett,Politics,SA,Candidate,State,Morphett,Liberal,https://www.facebook.com/1500654316666029
"1501550403427903",Senator Anthony Chisholm,Politics,QLD,Candidate,Federal,QLD,ALP,https://www.facebook.com/1501550403427903
"150255771679533",Karen Andrews MP,Politics,QLD,Candidate,Federal,McPherson,Liberal,https://www.facebook.com/150255771679533
"150300238338551",Adam Bandt,Politics,VIC,Leader,Federal,Melbourne,Green,https://www.facebook.com/150300238338551
"1503863176578619",Health Australia Party,Politics,"",Party,"","",Health Australia Party,https://www.facebook.com/1503863176578619
"1504231626276260","Michael Brown MP, Member for Florey",Politics,SA,Candidate,State,Florey,ALP,https://www.facebook.com/1504231626276260
"150698155004187",Senator Louise Pratt,Politics,WA,Candidate,Federal,WA,ALP,https://www.facebook.com/150698155004187
"150704878993562",Juliana Addison MP,Politics,VIC,Candidate,State,Wendouree,ALP,https://www.facebook.com/150704878993562
"1507974409416751",Simon Wood MP,Politics,TAS,Candidate,State,Bass,Liberal,https://www.facebook.com/1507974409416751
"150889950452046",Tracey Roberts - Federal Member for Pearce,Politics,WA,Candidate,Federal,"",ALP,https://www.facebook.com/150889950452046
"1521058734648850",Sally Quinnell - A Strong Local Voice,Politics,NSW,Candidate,State,Camden,ALP,https://www.facebook.com/1521058734648850
"1524300257809805",Jon Krause MP,Politics,QLD,Candidate,State,Scenic Rim,"",https://www.facebook.com/1524300257809805
"1532970673514769",Dustin Halse,Politics,VIC,Candidate,State,Ringwood,ALP,https://www.facebook.com/1532970673514769
"153331274681241",Bankstown Greens,Politics,NSW,Party,State,Bankstown,Green,https://www.facebook.com/153331274681241
"1533558346882013",Scott Stewart MP - Member for Townsville,Politics,QLD,Candidate,State,Townsville,ALP,https://www.facebook.com/1533558346882013
"1534219783464358",Cameron Dick MP,Politics,QLD,Candidate,State,Woodridge,ALP,https://www.facebook.com/1534219783464358
"1538132593142893",Alister Henskens MP,Politics,NSW,Candidate,State,Wahroonga,Liberal,https://www.facebook.com/1538132593142893
"1540790036219706",Josh Willie MLC,Politics,TAS,Candidate,State,Elwick,ALP,https://www.facebook.com/1540790036219706
"1545500369017047",Senator Andrew McLachlan CSC,Politics,SA,CAndidate,Federal,SA,Liberal,https://www.facebook.com/1545500369017047
"1546780822053809",Peter Strong - Greens for Rockdale,Politics,NSW,Candidate,State,Rockdale,Green,https://www.facebook.com/1546780822053809
"154716001389058",Clare O'Neil MP,Politics,VIC,Candidate,Federal,Hotham,ALP,https://www.facebook.com/154716001389058
"154782298000891",Nola Marino MP,Politics,WA,Candidate,Federal,Forrest,Liberal,https://www.facebook.com/154782298000891
"155867351255313",Martin Foley MP,Politics,VIC,Candidate,State,Albert Park,ALP,https://www.facebook.com/155867351255313
"1562902040522057",Nita Green - Senator for Queensland,Politics,QLD,Candidate,Federal,QLD,ALP,https://www.facebook.com/1562902040522057
"156792177691688",Ballina Greens,Politics,NSW,Party,State,Ballina,Green,https://www.facebook.com/156792177691688
"1568113776764144",Julieanne Gilbert Member for Mackay,Politics,QLD,Candidate,State,Mackay,ALP,https://www.facebook.com/1568113776764144
"1568849530074428",Far North Young LNP,Politics,QLD,Party,"","",LNP,https://www.facebook.com/1568849530074428
"1570171186634010",Sam Farraway MLC,Politics,NSW,Candidate,State,Legislative Council,Nationals,https://www.facebook.com/1570171186634010
"1571486523160063",Paula Luethen MP - Member for KING,Politics,SA,Candidate,State,King,Liberal,https://www.facebook.com/1571486523160063
"1577946442428473",The Australian Holocaust,Politics,"",Misc,"","","",https://www.facebook.com/1577946442428473
"1578085312240027",Martin Cameron for Morwell,Politics,VIC,Candidate,State,Morwell,Nationals,https://www.facebook.com/1578085312240027
"158510000966155",Catherine King,Politics,VIC,Candidate,Federal,Ballarat,ALP,https://www.facebook.com/158510000966155
"158532174266173",Steven Marshall,Politics,SA,Leader,State,"",Liberal,https://www.facebook.com/158532174266173
"1586133361644093",Tim Bull MP,Politics,VIC,Candidate,State,Gippsland East,Nationals,https://www.facebook.com/1586133361644093
"1590430037651407",Mick Monaghan - Labor for Lowan,Politics,VIC,Candidate,State,Lowan,ALP,https://www.facebook.com/1590430037651407
"159937454155830",Elizabeth Lee MLA,Politics,ACT,Candidate,State,"",Liberal,https://www.facebook.com/159937454155830
"160013924065532",Matt Thistlethwaite MP,Politics,NSW,Candidate,Federal,Kingsford Smith,ALP,https://www.facebook.com/160013924065532
"160033800724400",Mike Williams - Labor for Brunswick,Politics,VIC,Candidate,State,Brunswick,ALP,https://www.facebook.com/160033800724400
"160089444042253",WA Labor,Politics,WA,Party,State,"",ALP,https://www.facebook.com/160089444042253
"160169784045845",Tasmanian Labor,Politics,TAS,Party,State,"",ALP,https://www.facebook.com/160169784045845
"1601959433358253",John Gardner MP,Politics,SA,Candidate,State,Morialta,Liberal,https://www.facebook.com/1601959433358253
"160228027463818",Ged Kearney,Politics,VIC,Candidate,Federal,Cooper,ALP,https://www.facebook.com/160228027463818
"1606466942984166","Scott Lynn - We, The People",Politics,VIC,Misc,"","",Liberal,https://www.facebook.com/1606466942984166
"1606513883009154",Kerrynne Liddle - Liberal Senator for SA,Politics,SA,Candidate,Federal,SA,Liberal,https://www.facebook.com/1606513883009154
"1608943432699292",David Smith MP,Politics,ACT,Candidate,Federal,Bean,ALP,https://www.facebook.com/1608943432699292
"1609771445950238",Peter Khalil,Politics,VIC,Candidate,Federal,Wills,ALP,https://www.facebook.com/1609771445950238
"1613448608899027",Queer Greens Victoria,Politics,"",Party,"","",Green,https://www.facebook.com/1613448608899027
"161367697318172",Tania Mihailuk MP,Politics,NSW,Candidate,State,Bankstown,Independent,https://www.facebook.com/161367697318172
"1615334565417261",Dana Wortley MP - Member for Torrens,Politics,SA,Candidate,State,Torrens,ALP,https://www.facebook.com/1615334565417261
"161756303893852",Senator Bridget McKenzie,Politics,VIC,Candidate,Federal,VIC,Nationals,https://www.facebook.com/161756303893852
"162015574009333",Carolyn Power MP,Politics,SA,Candidate,State,Elder,ALP,https://www.facebook.com/162015574009333
"162107547181406",LNP - Liberal National Party,Politics,QLD,Party,"","",LNP,https://www.facebook.com/162107547181406
"1622506634677043",Senator Jacinta Nampijinpa Price,Politics,NT,Candidate,Federal,NT,CLP,https://www.facebook.com/1622506634677043
"1629804487243574",Ryan Brooke - Greens for Tamworth,Politics,NSW,Candidate,State,Tamworth,Green,https://www.facebook.com/1629804487243574
"1631179873774162",Tanya Davies MP,Politics,NSW,Candidate,State,Mulgoa,Liberal,https://www.facebook.com/1631179873774162
"1631818757031238",David Davis MP,Politics,VIC,Candidate,State,Southern Metropolitan,Liberal,https://www.facebook.com/1631818757031238
"163343937174804",James Merlino,Politics,VIC,Candidate,State,Monbulk,ALP,https://www.facebook.com/163343937174804
"1635562226717109",Rebekha Sharkie MP,Politics,SA,Candidate,Federal,Mayo,Independent,https://www.facebook.com/1635562226717109
"164045887863946",Fiona Martin MP,Politics,NSW,Candidate,Federal,Reid,Liberal,https://www.facebook.com/164045887863946
"1653883974884352",Roma Britnell MP,Politics,VIC,Candidate,State,South-West Coast,Liberal,https://www.facebook.com/1653883974884352
"165988000209270",Michael Sukkar MP - Member for Deakin,Politics,VIC,Candidate,Federal,Deakin,Liberal,https://www.facebook.com/165988000209270
"1660210187586957",Emma Davidson MLA - Member for Murrumbidgee,Politics,ACT,Candidate,State,Murrumbidgee,Green,https://www.facebook.com/1660210187586957
"1667505156866765",Damien Atkins - Greens for Winston Hills,Politics,NSW,Party,State,Winston Hills,Green,https://www.facebook.com/1667505156866765
"1670874889818772",Milton Dick MP,Politics,QLD,Candidate,Federal,Oxley,ALP,https://www.facebook.com/1670874889818772
"1684470031782716",The Left Qld,Politics,QLD,Party,State,QLD,ALP,https://www.facebook.com/1684470031782716
"168475823483405",Kim Richards Member for Redlands,Politics,WA,Candidate,State,Redlands,ALP,https://www.facebook.com/168475823483405
"1685342581741194",Leah Folloni - Animal Justice Party Candidate for Monbulk,Politics,VIC,Candidate,State,Monbulk,Animal Justice,https://www.facebook.com/1685342581741194
"1692243401039740",Emily Hamilton MLA,Politics,WA,Candidate,State,"","",https://www.facebook.com/1692243401039740
"1696265500641734",Simon Millman MLA,Politics,WA,Candidate,State,"",ALP,https://www.facebook.com/1696265500641734
"1702031063171122",Pauline Hanson's One Nation - Western Australia,Politics,WA,Party,"","",One Nation,https://www.facebook.com/1702031063171122
"1714739965415864",Abigail Boyd,Politics,NSW,Candidate,State,Legislative Council,Green,https://www.facebook.com/1714739965415864
"1717568768494213",Paul Scully MP,Politics,NSW,Candidate,State,Wollongong,ALP,https://www.facebook.com/1717568768494213
"1721301221433844",Representative Kandie Smith,Politics,US,"","","","",https://www.facebook.com/1721301221433844
"1725156551117500",David Crisafulli MP,Politics,QLD,Leader,State,Broadwater,LNP,https://www.facebook.com/1725156551117500
"1726073067692774","Steve Murray MP, Member for Davenport",Politics,SA,Candidate,State,Davenport,Liberal,https://www.facebook.com/1726073067692774
"1727234470634544",Michaela Settle MP,Politics,VIC,Candidate,State,Eureka,ALP,https://www.facebook.com/1727234470634544
"1730800110531197",Tony Zappia MP,Politics,SA,Candidate,State,Makin,ALP,https://www.facebook.com/1730800110531197
"174135346052005",Karen McKeown - Labor for Penrith,Politics,NSW,Candidate,State,Penrith,ALP,https://www.facebook.com/174135346052005
"174666115898903",Jerome Laxale MP,Politics,NSW,Candidate,Federal,Bennelong,ALP,https://www.facebook.com/174666115898903
"174754906022915",Peter Primrose MLC,Politics,NSW,Candidate,State,Legislative Council,ALP,https://www.facebook.com/174754906022915
"174869899604039",Don Punch MLA,Politics,WA,Candidate,State,Bunbury,ALP,https://www.facebook.com/174869899604039
"175217769351510",Bill Tilley MP,Politics,VIC,Candidate,State,Benambra,Liberal,https://www.facebook.com/175217769351510
"1767975046782781",Jackson Taylor MP,Politics,VIC,Candidate,State,Bayswater,ALP,https://www.facebook.com/1767975046782781
"1768283090073459",Senator Matt O'Sullivan,Politics,"","",Federal,"","",https://www.facebook.com/1768283090073459
"178856412853563",Tony Mileto for Orange,Politics,NSW,Candidate,State,Orange,Nationals,https://www.facebook.com/178856412853563
"1802041116687756",Menzies Research Centre,Politics,"","",Misc,"",Liberal,https://www.facebook.com/1802041116687756
"1805631649702730","Caroline Perks, Greens candidate for Perth",Politics,WA,Candidate,Federal,Perth,Green,https://www.facebook.com/1805631649702730
"180668681949883",Kevin Conolly MP,Politics,NSW,Candidate,State,Riverstone,Liberal,https://www.facebook.com/180668681949883
"180739882802935",Dean Young MP - Liberal Member For Franklin,Politics,TAS,Candidate,State,Franklin,Liberal,https://www.facebook.com/180739882802935
"181099198756800",Pauline Richards MP,Politics,VIC,Candidate,State,Cranbourne,ALP,https://www.facebook.com/181099198756800
"1813991065340869",Victorian Socialists,Politics,VIC,Party,"","",Socialists,https://www.facebook.com/1813991065340869
"1845950472089687",Jim McDonald MP,Politics,QLD,Candidate,State,Lockyer,LNP,https://www.facebook.com/1845950472089687
"185415608200366",Democrats Abroad Australia,Politics,"",Party,"","",Democrats Abroad,https://www.facebook.com/185415608200366
"1856952217890753",Sam O'Connor MP,Politics,QLD,Candidate,State,Bonney,LNP,https://www.facebook.com/1856952217890753
"185738798123705",South Australian Labor,Politics,SA,Party,"","",ALP,https://www.facebook.com/185738798123705
"185917314792939",Liberal Victoria,Politics,VIC,Party,State,"",Liberal,https://www.facebook.com/185917314792939
"1859929650911877",Felicity Wilson MP,Politics,NSW,Candidate,State,North Shore,Liberal,https://www.facebook.com/1859929650911877
"186535898206987",ReasonVictoria,Politics,VIC,Party,"","",Reason,https://www.facebook.com/186535898206987
"186985648081724",Mark Butler MP,Politics,SA,Candidate,State,Hindmarsh,ALP,https://www.facebook.com/186985648081724
"187211817986379",Central West Greens,Politics,NSW,Party,State,"",Green,https://www.facebook.com/187211817986379
"188411797869659",Hornsby Greens,Politics,NSW,Party,State,Hornsby,Green,https://www.facebook.com/188411797869659
"1897562910520016",Brent Mickelberg MP - Member for Buderim,Politics,QLD,Candidate,State,Buderim,LNP,https://www.facebook.com/1897562910520016
"190324894709249",Alison Byrnes MP,Politics,NSW,Candidate,Federal,Cunningham,ALP,https://www.facebook.com/190324894709249
"1906456062963373",Bronnie Taylor MLC,Politics,NSW,Candidate,State,Legislative Council,Nationals,https://www.facebook.com/1906456062963373
"1906528759628327",Fraser Ellis MP - Member for Narungga,Politics,SA,Candidate,State,Narungga,Liberal,https://www.facebook.com/1906528759628327
"191118927584830",Brad Battin MP,Politics,VIC,Candidate,State,Berwick,Liberal,https://www.facebook.com/191118927584830
"191151434373471",Senator Sue Lines,Politics,WA,Candidate,Federal,WA,ALP,https://www.facebook.com/191151434373471
"191161174381418",John Alexander,Politics,NSW,Candidate,Federal,Bennelong,Liberal,https://www.facebook.com/191161174381418
"191414167860517",David Littleproud MP,Politics,QLD,Leader,Federal,Maranoa,Nationals,https://www.facebook.com/191414167860517
"1915186665431831",Charis Mullen MP,Politics,QLD,Candidate,State,Jordan,ALP,https://www.facebook.com/1915186665431831
"192012780930915",The Hawkesbury Greens,Politics,NSW,Party,State,Hawkesbury,Green,https://www.facebook.com/192012780930915
"1922283918041856",Ola Hamed- Labor for Granville 2021,Politics,NSW,Candidate,State,Granville,ALP,https://www.facebook.com/1922283918041856
"1925362554401627",Transport Matters Party Victoria,Politics,VIC,Party,State,"",Transport Matters,https://www.facebook.com/1925362554401627
"193047494589008",Senator Rex Patrick,Politics,SA,Candidate,Federal,SA,Independent,https://www.facebook.com/193047494589008
"1950512498581281",Alicia Payne MP,Politics,ACT,Candidate,Federal,Canberra,ALP,https://www.facebook.com/1950512498581281
"195906990478739",Jenny McAllister,Politics,NSW,Candidate,Federal,NSW,ALP,https://www.facebook.com/195906990478739
"196080530960204",Sarah Connolly MP,Politics,VIC,Candidate,State,Laverton,ALP,https://www.facebook.com/196080530960204
"1962875703952552",Ron Williams - Reason Senate Candidate for Queensland,Politics,QLD,Candidate,Federal,QLD,Reason,https://www.facebook.com/1962875703952552
"1985754188414982",Hon. Anthony Magoo MP,Politics,"",Misc,"","","",https://www.facebook.com/1985754188414982
"198830586850988",Sussan Ley MP,Politics,"",Candidate,Federal,"","",https://www.facebook.com/198830586850988
"199224124069623",Jayden Rivera - The Greens,Politics,NSW,Candidate,State,Campbelltown,Green,https://www.facebook.com/199224124069623
"1994427867248558",Tony Judge for Coffs,Politics,NSW,Candidate,State,Coffs Harbour,ALP,https://www.facebook.com/1994427867248558
"200215236775887","Elizabeth O'Hara, Greens Northern Tablelands",Politics,NSW,Candidate,State,Northern Tablelands,Green,https://www.facebook.com/200215236775887
"200504676749108",Alex Greenwich,Politics,NSW,Candidate,State,Sydney,Independent,https://www.facebook.com/200504676749108
